Process_ID,Interval,Layer,Height_mean,Layer_depth_min,Layer_depth_max,Ping_S,Ping_E,Ping_M,Dist_S,Dist_E,Dist_M,VL_start,VL_end,VL_mid,Date_S,Time_S,Date_E,Time_E,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,Exclude_below_line_depth_mean,Program_version,Processing_version,Processing_date,Processing_time,EV_filename,Standard_deviation,Kurtosis,Num_targets,TS_mean,Target_range_mean,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Beam_volume_sum,Wedge_volume_sampled,Target_length_mean,Grid_reference_line,Layer_top_to_reference_line_depth,Layer_top_to_reference_line_range,Layer_bottom_to_reference_line_depth,Layer_bottom_to_reference_line_range,Exclude_below_line_depth_min,Exclude_below_line_range_min,Exclude_below_line_depth_max,Exclude_below_line_range_max,Heave_source,Heave_min,Heave_max,Heave_mean
13052,1,1,3.993206,0.000000,5.000000,0,14668,7334,0.000499,2.467617,1.205116,2.955000,5.406887,4.146724,20200725, 10:05:10.4880,20200725, 10:56:41.2840,20200725, 10:29:37.4890,-2.29175118,32.51365096,999.00000000,999.00000000,-2.28788528,32.51133206,8.288815,"12.1.27.43020",3,20220121, 17:54:34.8550,"I:\MyPassport\Shallow water data process\Vic processing_80threshold.EV",0.00045444656546,21.095351,41,-37.059088,3.803468,3.993206,8.288815,3.801363,4663.090957,6002.679861,-9.9e+37,"Surface (depth of zero)",0.000000,0.000000,5.000000,5.000000,2.393039,2.393039,16.565767,16.565767,"",0.000000,0.000000,0.000000
13052,1,2,2.612276,5.000000,10.000000,0,14668,7334,0.000499,2.467617,1.205116,2.955000,5.406887,4.146724,20200725, 10:05:10.4880,20200725, 10:56:41.2840,20200725, 10:29:37.4890,-2.29175118,32.51365096,999.00000000,999.00000000,-2.28788528,32.51133206,8.288815,"12.1.27.43020",3,20220121, 17:54:34.8550,"I:\MyPassport\Shallow water data process\Vic processing_80threshold.EV",0.00051880327482,68.448964,142,-38.871531,8.178118,2.612276,8.288815,8.173670,17362.119643,9973.733665,-9.9e+37,"Surface (depth of zero)",5.000000,5.000000,10.000000,10.000000,2.393039,2.393039,16.565767,16.565767,"",0.000000,0.000000,0.000000
13052,1,3,0.851424,10.000000,15.000000,0,14668,7334,0.000499,2.467617,1.205116,2.955000,5.406887,4.146724,20200725, 10:05:10.4880,20200725, 10:56:41.2840,20200725, 10:29:37.4890,-2.29175118,32.51365096,999.00000000,999.00000000,-2.28788528,32.51133206,8.288815,"12.1.27.43020",3,20220121, 17:54:34.8550,"I:\MyPassport\Shallow water data process\Vic processing_80threshold.EV",0.00060667895830,25.690279,338,-38.640831,13.117990,0.851424,8.288815,13.110452,15347.733702,5420.246892,-9.9e+37,"Surface (depth of zero)",10.000000,10.000000,15.000000,15.000000,2.393039,2.393039,16.565767,16.565767,"",0.000000,0.000000,0.000000
13052,1,4,0.064236,15.000000,20.000000,0,14668,7334,0.000499,2.467617,1.205116,2.955000,5.406887,4.146724,20200725, 10:05:10.4880,20200725, 10:56:41.2840,20200725, 10:29:37.4890,-2.29175118,32.51365096,999.00000000,999.00000000,-2.28788528,32.51133206,8.288815,"12.1.27.43020",3,20220121, 17:54:34.8550,"I:\MyPassport\Shallow water data process\Vic processing_80threshold.EV",0.00012751976105,160.293837,180,-47.523911,15.591690,0.064236,8.288815,15.584165,1945.959828,533.365713,-9.9e+37,"Surface (depth of zero)",15.000000,15.000000,20.000000,20.000000,2.393039,2.393039,16.565767,16.565767,"",0.000000,0.000000,0.000000
